sample	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae]	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Cryptophyta;f__	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98;f__	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Francisellaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	k__Bacteria;p__TM7;c__TM7-3;o__;f__	k__Bacteria;p__TM7;c__TM7-3;o__I025;f__Rs-045	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__	k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28;f__	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae
086A	0.0	0.0	0.8020823876907622	0.0	0.0	0.0	0.0	0.0	0.0	1.3282086838386364	0.3155463219579323	0.0	4.388984884731712	2.138938458223779	2.4677952542365467	1.02578985319626	0.0	0.7219687920263658	0.7219687920263658	0.623656490851261	0.0	0.0	0.3155463219579323	0.0	0.0	0.0	0.0	0.0	0.623656490851261	0.0	0.0	0.0	0.0	0.623656490851261	0.0	0.0	1.1054345378974746	0.3155463219579323	0.0	0.3155463219579323	1.618918301554367	1.3697274067660812	0.0	3.3302302436775957	0.4963704982796411	3.352832449581442	0.0	0.0	0.0	4.211574745218599	0.0	0.3155463219579323	4.073217934887653	2.424651408474033	0.0	0.3155463219579323	0.3155463219579323	0.0	2.344399874619529	0.869693918001083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4963704982796411	2.831293285076522	0.0	0.0	0.0	0.0	0.0	0.0	0.3155463219579323	0.0	0.0	0.0	0.0	0.0	2.762511375658839	0.0	0.0	0.0	0.0	2.6788087711056114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3155463219579323	0.0	0.9281837536265559	0.0
116A	0.0	0.0	0.607946140784865	0.0	0.4026552931098544	0.0	0.0	0.0	0.0	2.229849904312007	1.6560161877908803	0.0	4.428202812932387	2.9204416662449284	0.8961298039877237	1.925504814213412	0.682887357519412	0.0	2.607421280586436	0.607946140784865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4026552931098544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1455685396948845	0.24641132491174278	1.4429122302865969	0.607946140784865	0.0	3.061670174824995	1.2313818583095861	1.8885420728772906	0.0	0.0	1.4307835322534292	4.265544739446447	0.0	0.24641132491174278	3.700675948681409	3.590658666454985	0.0	1.4773894743608538	0.24641132491174278	0.0	2.4236085396242575	2.7187786241497816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5173195512291192	0.0	0.0	0.0	0.0	0.0	2.9545196668829523	0.24641132491174278	0.0	0.0	0.0	0.7467800085829727	0.0	3.0200273541090454	0.0	0.0	0.0	0.7467800085829727	0.24641132491174278	0.0	0.0	0.0	0.0	0.0	0.682887357519412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
099A	0.0	0.0	0.8833718551387423	0.0	0.3237641766949712	0.0	0.0	0.7347945408751315	0.0	2.329676117077528	0.7347945408751315	0.0	4.385037167582788	0.0	0.9938710898431973	1.8697825072970258	0.6357300191168055	0.3237641766949712	0.0	0.5071765110567757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6357300191168055	0.0	0.0	0.7347945408751315	0.0	1.1550261998742564	0.0	1.6453422347207003	0.3237641766949712	0.0	3.189503486215861	0.0	1.9523015994495014	0.0	0.0	0.0	4.134168313710262	0.0	0.5071765110567757	3.6003866965804803	3.3267107580091895	0.0	0.0	0.0	0.0	1.9932534147135912	4.1193694321230625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0401017515880693	0.0	0.0	0.3237641766949712	0.8154062109150704	0.0	0.6357300191168055	0.6357300191168055	0.0	0.0	0.0	0.5071765110567757	0.3237641766949712	2.5756921836144575	0.0	0.0	0.0	0.3237641766949712	2.035133021636896	0.0	0.0	0.0	0.0	0.0	0.7347945408751315	0.3237641766949712	0.7347945408751315	0.0	0.0	0.3237641766949712	0.0	0.0	0.0
120A	0.0	0.0	0.5799423778000194	0.0	0.0	0.0	0.0	0.0	0.0	1.5621056345739746	1.5942340242701079	0.0	4.402853933400515	3.136407223985431	1.6868473113868774	3.181925564362106	0.753505124165059	2.3870107128385762	2.491483066753122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28641077445164126	0.0	0.0	0.0	0.0	0.0	0.6753370504323561	1.1483913563489385	0.5799423778000194	0.0	3.204027588345057	1.0144350660806156	2.678733402105994	0.0	0.0	0.28641077445164126	3.8720412569512876	1.0144350660806156	0.28641077445164126	4.226297857536693	3.004106427420084	0.0	1.314072237584564	0.9733204105250053	0.0	2.125803551678439	2.982697547511389	0.0	0.0	0.0	0.0	0.0	0.28641077445164126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8197267694167297	0.5799423778000194	3.2485646815521734	0.0	0.0	1.489698227499375	0.0	0.4575175177611928	2.4190681311478763	0.0	1.2272319646051344	0.0	0.0	0.28641077445164126	0.0	2.396878816560647	0.0	0.0	0.0	0.6753370504323561	1.8280121793562822	0.0	0.0	0.0	0.0	0.0	0.28641077445164126	0.0	0.0	0.0	0.0	0.0	0.0	0.28641077445164126	0.0
15A	0.0	0.0	0.23924195312386215	0.0	0.0	0.0	0.0	0.23924195312386215	0.0	2.248818576232301	1.3484671729864668	0.0	4.036570534567108	2.4216824406917716	1.3188726105077266	2.520675536047668	0.0	2.3012964059684053	2.269891246785256	4.190770611531505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6696748630462825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5057346063285456	0.0	0.9215669368716258	0.5953948891870424	1.9050138867412039	0.7330865659658073	0.0	3.454687768469304	1.6610643941359975	2.5158377465980335	0.23924195312386215	0.0	0.0	3.9973967169547193	1.195772498758212	0.0	4.18206650816316	3.1171471975579306	0.0	1.3893902003016538	0.23924195312386215	0.0	1.9643138771302726	0.0	0.0	0.23924195312386215	0.0	0.0	0.0	2.1657916716474106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.837472375047561	2.9994863303791903	0.0	0.0	0.958204077068995	0.0	0.0	1.8455221929493764	0.3926161352097389	0.0	0.0	0.0	0.0	0.0	2.7769684850230547	0.0	0.0	0.0	0.23924195312386215	2.5645661288687758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.025601324897085	0.0	0.0	0.0
25A	0.0	0.0	0.7143123231222307	0.0	0.37899060996802986	0.0	0.0	0.0	0.0	2.3250697809871843	0.9012577504420977	0.0	4.432544612262602	2.355468320045784	0.7143123231222307	1.89775232911516	0.0	0.0	0.0	0.5782411749744327	0.0	0.0	0.0	0.0	0.0	0.37899060996802986	0.0	0.0	0.9712565491866372	0.0	0.0	0.0	0.37899060996802986	0.37899060996802986	0.0	0.0	0.8177673350337856	0.0	0.0	0.0	0.9012577504420977	0.8177673350337856	0.37899060996802986	3.534211866286091	0.0	2.925586127468073	0.0	0.0	0.0	4.185849048481886	0.0	0.5782411749744327	3.8368554724695056	3.029234994516728	0.0	0.7143123231222307	0.5782411749744327	0.0	2.366015230867291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0315235096499624	3.5956230328399723	0.0	0.0	0.0	0.0	0.0	1.89775232911516	0.37899060996802986	0.0	0.0	0.0	0.0	0.0	2.505227952080457	0.0	0.0	0.0	0.37899060996802986	1.3924417201440646	0.0	0.0	0.0	0.0	0.37899060996802986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7A	0.0	0.0	1.361306048976841	0.0	0.0	0.0	0.0	0.3677248578857984	0.0	1.2467386184285558	0.844720094077686	0.0	4.13457503881984	1.5518339237671954	1.8746261770078014	1.3737147666357552	0.0	1.7848960987048654	1.2126608673612966	2.6141058056826734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22167241577599492	0.0	0.8012610337624005	0.0	0.0	0.6364829304770381	0.0	1.8548823924162299	0.0	3.331526113139981	1.0906752713529677	0.0	3.2080902334392754	0.22167241577599492	2.8489790689160364	0.0	0.0	0.0	4.163842503751584	0.0	0.3677248578857984	4.399284674745952	2.2940274967979217	0.0	0.6364829304770381	0.3677248578857984	0.0	2.625215435902498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4768273251977653	0.22167241577599492	2.702277579191153	0.0	0.0	0.0	0.9538505591866485	0.0	1.1352539142894327	0.0	0.0	0.0	0.0	0.0	0.0	1.893511270849301	0.0	0.0	0.0	0.3677248578857984	1.750332312733805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3677248578857984	0.0	0.0	0.0	0.0	0.0	0.0
21A	1.376028584171324	0.0	0.47843875112701306	0.0	0.0	0.0	0.0	0.0	0.0	2.0601303811624416	2.017594876938402	0.0	4.193695705748462	2.689499664303565	4.053859952878894	2.999504765971933	0.0	0.0	2.8097321413959255	0.7005505210845643	0.0	0.0	0.0	0.0	0.0	0.0	0.36910631245602066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22263972698198117	1.376028584171324	0.6383419314707248	0.0	3.7127402890239205	1.7527052221779107	3.251986809939541	0.6383419314707248	0.0	0.0	3.7377063219855047	0.9225570064793499	0.22263972698198117	4.187431777681731	2.579078186996515	0.0	1.5025148760138656	0.36910631245602066	0.7005505210845643	2.222942194284098	0.47843875112701306	0.0	0.7005505210845643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.080067253228473	0.22263972698198117	0.0	1.3880953768444635	0.0	0.0	2.1147879003152275	0.0	0.0	0.0	0.0	0.36910631245602066	0.0	2.0367186676360816	0.0	0.0	0.0	0.5657085012937787	1.7824994114075472	0.0	0.0	0.0	0.0	0.0	0.0	0.8032958889537869	0.0	0.0	0.0	2.6599818152090924	0.0	0.22263972698198117	0.0
1A	0.0	0.0	1.6617971548182264	0.0	1.1942581050318868	0.0	0.0	0.7693962610868602	0.0	2.6858504615426924	2.165634925927159	0.0	2.9475702167427515	2.5577031558048096	3.7382050892759975	2.2613712194405284	3.367329515864204	0.8360902962766776	1.3121990596577526	2.1909367707000045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2957982093655453	0.2957982093655453	0.0	1.1662737111728136	0.0	0.8938925808424154	0.0	0.2957982093655453	1.68865570470314	0.4701314396491557	3.7824260574417563	0.0	3.8766410353355782	0.2957982093655453	0.0	3.4657279878103493	2.3891888062783337	3.010258279018549	0.2957982093655453	0.0	0.0	4.024583018488331	2.123089886923282	0.8360902962766776	4.161521383924724	3.4278606230988498	0.0	1.8872345890872653	0.8360902962766776	0.0	2.010763405601161	1.3516635259880054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2957982093655453	1.9852154502959496	0.0	0.0	0.0	0.0	0.0	2.3012784711193555	0.2957982093655453	0.0	2.4666294059580367	0.0	0.2957982093655453	0.0	3.3891505995780884	0.0	0.0	0.0	0.4701314396491557	2.4044869633417933	0.0	0.0	0.0	0.0	0.0	0.8360902962766776	0.0	0.0	0.2957982093655453	0.0	2.610674406543437	0.0	1.4949554833283025	0.0
081A	0.0	0.0	0.0	0.0	0.2932199277453731	0.0	0.46667630451937325	0.46667630451937325	0.0	1.131509984929531	1.0647537541414651	0.0	4.136740347353216	2.9418618223817856	4.054608592485558	2.67446567643475	0.0	0.0	2.041282478874232	0.5902915809116847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7650553343344341	0.0	0.0	0.0	0.0	0.6864055775725711	0.0	0.0	0.0	0.0	0.2932199277453731	0.0	1.5528722019317558	0.8316220901397391	0.0	3.682601618066348	0.7650553343344341	2.193850931116716	0.0	0.0	0.0	4.065297291931534	0.0	0.46667630451937325	4.117201745017812	3.2727178993230224	0.0	0.5902915809116847	0.0	0.0	2.3422420849630154	0.2932199277453731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2932199277453731	0.0	0.0	0.7650553343344341	3.041536550164446	0.0	0.0	0.0	0.0	0.0	0.0	0.2932199277453731	0.0	0.2932199277453731	0.0	0.6864055775725711	0.0	2.4481849864658427	0.0	0.0	0.0	0.5902915809116847	1.365116427728245	0.2932199277453731	0.0	0.0	0.0	0.0	1.0994132621830517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
